,id,popularity,title,vote_average,vote_count
4959,4271,5.388,Life Is a Long Quiet River,6.7,372
4960,12246,13.161,Mongol: The Rise of Genghis Khan,6.7,533
4961,11542,8.762,Altered States,6.7,540
4962,4978,14.197,An American Tail,6.7,1180
4963,2669,11.951,The Bounty,6.7,442
4964,509598,11.063,Mr. Jones,6.7,293
4965,15854,18.946,Kung Fu Panda: Secrets of the Furious Five,6.7,357
4966,14370,13.311,Real Genius,6.7,362
4967,12508,10.928,Rock Star,6.7,643
4968,4517,15.925,Elizabeth: The Golden Age,6.7,1104
4969,283350,15.226,Before We Go,6.7,1629
4970,48415,7.846,Welcome to the South,6.7,1704
4971,463858,7.363,The Freshmen,6.7,635
4972,347026,11.676,A United Kingdom,6.7,470
4973,276844,12.53,The Little Death,6.7,423
4974,24008,7.452,Monkey Business,6.7,206
4975,16367,7.876,Kinky Boots,6.7,298
4976,15674,14.971,Sabrina the Teenage Witch,6.7,289
4977,13061,14.171,Your Friend the Rat,6.7,306
4978,11880,19.544,Dog Soldiers,6.7,721
4979,2016,9.89,Days of Glory,6.7,324
4980,1701,27.992,Con Air,6.7,3620
4981,290864,19.665,Kung Fu Jungle,6.7,368
4982,46195,42.242,Rio,6.7,6003
4983,9519,10.019,Chopper,6.7,297
4984,2179,26.774,Tenacious D in The Pick of Destiny,6.7,1375
4985,800939,29.869,Ticket to Paradise,6.7,688
4986,402529,14.834,All Eyez on Me,6.7,1084
4987,390669,6.378,One Kiss,6.7,264
4988,35554,7.427,Cado dalle nubi,6.7,1536
4989,18764,14.446,Twin Dragons,6.7,315
4990,10591,34.136,The Girl Next Door,6.7,3042
4991,1936,11.48,River of No Return,6.7,383
4992,913,16.024,The Thomas Crown Affair,6.7,1001
4993,858,14.787,Sleepless in Seattle,6.7,2027
4994,515195,19.21,Yesterday,6.7,3520
4995,424783,39.61,Bumblebee,6.7,5402
4996,278236,16.059,X+Y,6.7,495
4997,44718,8.344,Get Low,6.7,244
4998,31608,13.613,Three Fugitives,6.7,242
4999,17332,14.532,The Soloist,6.7,687
5000,9367,14.258,El Mariachi,6.7,972
5001,864959,22.202,The Curse of Bridge Hollow,6.7,351
5002,848058,75.281,Piggy,6.7,368
5003,215743,13.364,Moebius,6.7,203
5004,200505,11.829,Draft Day,6.7,804
5005,72432,8.302,Puncture,6.7,339
5006,34942,12.73,Balto III: Wings of Change,6.7,299
5007,13275,25.155,Annapolis,6.7,419
5008,12684,5.777,Sabotage,6.7,284
5009,10510,14.066,Miracle on 34th Street,6.7,893
5010,298,21.363,Ocean's Thirteen,6.7,5688
5011,353066,9.554,The Vanishing of Sidney Hall,6.7,218
5012,347866,15.527,Hot Summer Nights,6.7,634
5013,201749,9.979,Mr. Morgan's Last Love,6.7,242
5014,28176,11.878,Tucker: The Man and His Dream,6.7,315
5015,46655,8.427,The Little Bather,6.7,300
5016,13155,13.147,Return to Oz,6.7,935
5017,956,40.298,Mission: Impossible III,6.7,5853
5018,511322,16.563,The Good Liar,6.7,963
5019,458594,19.928,Peppermint,6.7,1829
5020,209263,9.584,Enough Said,6.7,718
5021,53957,5.519,La matassa,6.7,444
5022,47854,12.484,Legend of the Fist: The Return of Chen Zhen,6.7,247
5023,8699,14.632,Anchorman: The Legend of Ron Burgundy,6.7,3694
5024,655187,7.556,Coven,6.7,257
5025,529106,29.746,Major Grom: Plague Doctor,6.7,505
5026,517839,13.7,Border,6.7,705
5027,392044,27.605,Murder on the Orient Express,6.7,8999
5028,46146,13.853,Troll Hunter,6.7,1399
5029,22307,7.618,Sisters,6.7,310
5030,12651,9.822,Memphis Belle,6.7,318
5031,5255,28.697,The Polar Express,6.7,5535
5032,803104,24.362,Sex Appeal,6.7,205
5033,616651,27.403,Stillwater,6.7,898
5034,493551,12.551,Operation Finale,6.7,846
5035,381719,17.074,Peter Rabbit,6.7,1565
5036,14553,12.152,Stealing Beauty,6.7,484
5037,11959,8.8,UHF,6.7,276
5038,9960,10.969,Lord of the Flies,6.7,447
5039,8736,7.114,Dikkenek,6.7,609
5040,7229,13.548,Ruby & Quentin,6.7,704
5041,1909,12.955,Don Juan DeMarco,6.7,656
5042,273153,12.727,Summertime,6.7,303
5043,39513,27.581,Paul,6.7,5148
5044,27431,11.675,The Cat o' Nine Tails,6.7,350
5045,497916,10.676,The Resistance Banker,6.7,212
5046,384664,14.604,Goodbye Berlin,6.7,251
5047,337167,105.869,Fifty Shades Freed,6.7,7345
5048,27585,12.457,Rabbit Hole,6.7,515
5049,10731,15.815,The Client,6.7,959
5050,10729,9.376,Quick Change,6.7,300
5051,605,35.354,The Matrix Revolutions,6.7,8833
5052,499701,23.584,Dora and the Lost City of Gold,6.7,1513
5053,401200,14.311,Kursk,6.7,489
5054,209361,10.076,One Chance,6.7,248
5055,44251,55.732,Dragon Ball Z: Broly – Second Coming,6.7,564
5056,542830,10.987,Little White Lies 2,6.7,649
5057,11022,9.606,Narc,6.7,439
5058,760747,19.66,The Trip,6.7,449
5059,77499,14.839,Barbie: A Perfect Christmas,6.7,270
5060,39514,24.41,RED,6.7,6056
5061,9558,10.236,King of New York,6.7,531
5062,6312,21.962,Brotherhood of the Wolf,6.7,1299
5063,658751,8.69,Rising High,6.7,249
5064,454527,20.408,Benedetta,6.7,768
5065,336882,20.315,The Wave,6.7,1138
5066,17467,16.46,Riki-Oh: The Story of Ricky,6.7,249
5067,618162,34.793,The Harder They Fall,6.7,889
5068,496967,13.493,Atlantics,6.7,217
5069,494974,13.941,Red Joan,6.7,315
5070,484510,17.11,Trolls Holiday,6.7,428
5071,438799,25.503,Overlord,6.7,2537
5072,772,32.093,Home Alone 2: Lost in New York,6.7,8436
5073,310,35.308,Bruce Almighty,6.7,9771
5074,12227,13.305,White Fang,6.7,526
5075,10744,6.767,The Cooler,6.7,294
5076,3784,11.529,Frankie and Johnny,6.7,469
5077,476631,8.077,Barbie: Dolphin Magic,6.7,210
5078,10855,4.617,Naked Weapon,6.7,303
5079,5175,33.385,Rush Hour 2,6.7,3528
5080,339419,10.615,Loving,6.7,847
5081,121879,8.333,A Late Quartet,6.7,202
5082,13448,34.236,Angels & Demons,6.7,6217
5083,632357,42.224,The Unholy,6.7,1862
5084,619297,31.269,Sweet Girl,6.7,1051
5085,471474,15.637,Batman: Gotham by Gaslight,6.7,621
5086,10675,10.377,Frantic,6.7,861
5087,9599,16.734,The Blob,6.7,721
5088,716594,12.638,No Man of God,6.7,215
5089,618219,10.498,Mosul,6.7,236
5090,455980,20.543,Tag,6.7,2770
5091,340101,8.724,Their Finest,6.7,366
5092,328425,13.594,The Gift,6.7,2905
5093,62630,11.743,The Devil's Double,6.7,493
5094,10629,10.304,Veronica Guerin,6.7,255
5095,8880,10.141,Che: Part Two,6.7,548
5096,943,19.453,Lethal Weapon 3,6.7,2529
5097,340176,13.986,Tag,6.7,283
5098,11622,18.641,Blast from the Past,6.7,906
5099,8872,9.92,Wayne's World,6.7,1944
5100,3989,13.101,Team America: World Police,6.7,1615
5101,2897,14.583,Around the World in Eighty Days,6.7,418
5102,774825,93.857,The Ice Age Adventures of Buck Wild,6.7,1495
5103,394684,10.162,May God Save Us,6.7,380
5104,55420,11.906,Another Earth,6.7,1425
5105,51980,10.016,Germinal,6.7,267
5106,31642,62.475,Heaven & Earth,6.7,212
5107,11455,13.397,Up in Smoke,6.7,487
5108,227719,26.198,Project Almanac,6.7,2302
5109,74513,24.443,Special Forces,6.7,484
5110,12223,8.593,The Stepford Wives,6.7,259
5111,11371,15.02,The Score,6.7,1421
5112,8328,24.182,Step Up 2: The Streets,6.7,2101
5113,8065,29.079,21,6.7,4190
5114,571891,41.538,Pokemon the Movie: Mewtwo Strikes Back - Evolution,6.7,441
5115,13820,12.023,Repo Man,6.7,496
5116,11967,14.799,Young Guns,6.7,791
5117,11838,18.764,Ju-on: The Grudge,6.7,665
5118,9659,30.329,Mad Max,6.7,3755
5119,9044,15.898,Tristan & Isolde,6.7,728
5120,12509,9.181,Pollock,6.7,262
5121,3064,12.291,Chances Are,6.7,233
5122,2001,13.087,We Own the Night,6.7,1185
5123,513045,17.292,Stuber,6.7,1140
5124,359983,23.556,The Lion Guard: Return of the Roar,6.7,1188
5125,10399,9.763,Mansfield Park,6.7,274
5126,435126,8.183,Perfect Strangers,6.7,596
5127,11302,11.705,Bananas,6.7,621
5128,615667,8.771,Ma Rainey's Black Bottom,6.7,1030
5129,10183,7.935,Frozen River,6.7,263
5130,9726,11.162,A Good Year,6.7,1317
5131,790,18.981,The Fog,6.7,1278
5132,185567,9.587,Zulu,6.7,438
5133,24803,14.74,Julie & Julia,6.7,1884
5134,1930,78.147,The Amazing Spider-Man,6.7,15951
5135,768,21.023,From Hell,6.7,2497
5136,504631,18.245,Mermaid Down,6.7,244
5137,7012,11.904,The Day After,6.7,313
5138,4108,28.034,The Transporter,6.7,4722
5139,1364,26.921,Sex and Lucía,6.7,457
5140,468362,10.63,The Angel,6.7,257
5141,445793,5.762,Husband & Wife,6.7,314
5142,429662,11.588,Viceroy's House,6.7,254
5143,313922,12.369,Green Room,6.7,2403
5144,75802,11.483,Hysteria,6.7,733
5145,44683,27.35,Tinker Bell and the Great Fairy Rescue,6.7,793
5146,505948,11.389,I Am Mother,6.7,2260
5147,390056,11.508,Rebel in the Rye,6.7,211
5148,65291,16.433,Green Lantern: Emerald Knights,6.7,446
5149,15592,10.105,Beaches,6.7,220
5150,13691,17.35,Piglet's Big Movie,6.7,310
5151,484641,29.562,Anna,6.7,2333
5152,375183,11.961,A Family Man,6.7,448
5153,250235,5.538,Tutta colpa di Freud,6.7,977
5154,46138,8.916,Made in Dagenham,6.7,259
5155,8271,22.141,Disturbia,6.7,3149
5156,950,50.038,Ice Age: The Meltdown,6.7,8859
5157,599845,14.413,The Immortal,6.7,430
5158,450465,38.923,Glass,6.7,7551
5159,353070,18.381,Going in Style,6.7,2487
5160,284303,16.222,Goodnight Mommy,6.7,1390
5161,135397,63.483,Jurassic World,6.7,19035
5162,13851,18.66,Batman: Gotham Knight,6.7,578
5163,8669,7.372,Charlie Bartlett,6.7,555
5164,549,9.817,Basquiat,6.7,251
5165,608654,11.447,The Banana Splits Movie,6.7,212
5166,597891,19.276,Kate,6.7,1257
5167,454458,18.307,UglyDolls,6.7,382
5168,236737,7.284,Spanish Affair,6.7,577
5169,81440,11.343,"Good Luck Charlie, It's Christmas!",6.7,380
5170,236751,34.299,Heaven Is for Real,6.7,677
5171,46420,10.751,The Loved Ones,6.7,650
5172,13763,10.08,Purple Rain,6.7,307
5173,9517,12.532,Bully,6.7,394
5174,814757,31.439,Empire of Light,6.7,304
5175,532953,6.968,Purl,6.7,251
5176,262391,15.221,Serial (Bad) Weddings,6.7,3197
5177,34204,14.786,Return to Halloweentown,6.7,555
5178,416186,7.736,Godard Mon Amour,6.7,315
5179,136799,38.544,Trolls,6.7,3219
5180,56812,9.577,The Last Circus,6.7,366
5181,9781,10.163,Detroit Rock City,6.7,344
5182,97,18.91,Tron,6.7,1968
5183,345887,53.432,The Equalizer 2,6.7,4398
5184,190880,4.842,"Me, Myself and Mum",6.7,614
5185,57718,18.675,Megamind: The Button of Doom,6.7,208
5186,50546,50.094,Just Go with It,6.7,5109
5187,11322,33.957,Public Enemies,6.7,4016
5188,462650,18.282,Puss in Book: Trapped in an Epic Tale,6.7,204
5189,373571,68.276,Godzilla: King of the Monsters,6.7,5323
5190,337674,12.073,Elle,6.7,1656
5191,223485,8.539,Slow West,6.7,885
5192,75900,11.91,My Week with Marilyn,6.7,1178
5193,11307,9.126,The World According to Garp,6.7,279
5194,787,31.752,Mr. & Mrs. Smith,6.7,9304
5195,823766,30.787,The Wonder,6.7,580
5196,462883,31.104,Woody Woodpecker,6.7,623
5197,417466,10.39,Monos,6.7,333
5198,280217,17.691,The Lego Movie 2: The Second Part,6.7,1870
5199,244772,10.901,The Skeleton Twins,6.7,566
5200,119675,12.623,Behind the Candelabra,6.7,695
5201,11130,38.898,The Princess Diaries 2: Royal Engagement,6.7,2944
5202,10873,9.892,Shadow of the Vampire,6.7,491
5203,8265,13.443,Welcome to the Sticks,6.7,2228
5204,216919,16.119,Deseo,6.7,232
5205,15300,12.741,Newsies,6.7,231
5206,9869,15.509,Patriot Games,6.7,1384
5207,520765,12.993,Go!,6.7,240
5208,406994,15.629,Better Watch Out,6.7,1280
5209,52274,11.658,Julia's Eyes,6.7,695
5210,15356,19.848,The Girl Next Door,6.7,600
5211,2675,21.94,Signs,6.7,4957
5212,1389,11.227,Out of Sight,6.7,1076
5213,262789,5.188,Ti ricordi di me?,6.7,232
5214,124157,15.98,The Thieves,6.7,253
5215,27995,6.533,She's Gotta Have It,6.7,268
5216,150,18.147,48 Hrs.,6.7,1254
5217,13804,19.408,Fast & Furious,6.7,6450
5218,10072,11.163,A Nightmare on Elm Street 3: Dream Warriors,6.7,1495
5219,9739,21.204,Demolition Man,6.7,3191
5220,1597,19.958,Meet the Parents,6.7,5359
5221,574376,9.025,Eye for an Eye,6.7,279
5222,209185,9.544,The Grand Seduction,6.7,265
5223,47955,11.064,White Dog,6.7,226
5224,25189,8.135,The Mirror Has Two Faces,6.7,273
5225,10316,13.631,The Ides of March,6.7,2190
5226,9588,11.564,Quigley Down Under,6.7,309
5227,706972,24.742,Narco Sub,6.7,257
5228,635731,14.973,Pig,6.7,1030
5229,232175,7.302,Gimme Shelter,6.7,219
5230,17609,19.828,Antichrist,6.7,2257
5231,10464,10.549,"Corrina, Corrina",6.7,390
5232,5486,14.507,A Bay of Blood,6.7,314
5233,4349,14.865,The Kingdom,6.7,1409
5234,619,35.691,The Bodyguard,6.7,2570
5235,595586,21.941,Causeway,6.7,286
5236,10585,36.624,Child's Play,6.7,2515
5237,9489,20.853,You've Got Mail,6.7,2874
5238,276908,5.427,Comet,6.7,397
5239,177699,7.285,Alan Partridge: Alpha Papa,6.7,387
5240,91586,38.489,Insidious: Chapter 2,6.7,3726
5241,7191,28.893,Cloverfield,6.7,6344
5242,3021,27.127,1408,6.7,3842
5243,1788,26.814,Footloose,6.7,1768
5244,622855,15.256,Jingle Jangle: A Christmas Journey,6.7,447
5245,9079,9.81,Dying Young,6.7,396
5246,492452,11.455,Ben Is Back,6.7,838
5247,418879,10.67,The Current War,6.7,924
5248,382595,9.982,Dalida,6.7,230
5249,346134,8.691,Miss Stevens,6.7,209
5250,170687,20.888,The Boxtrolls,6.7,1509
5251,48138,21.79,Unknown,6.7,3468
5252,46332,14.134,Of Gods and Men,6.7,316
5253,41663,5.777,Fantozzi Against the Wind,6.7,475
5254,11655,10.062,Cronos,6.7,553
5255,577242,12.359,Kaamelott: The First Chapter,6.7,600
5256,315664,11.532,Florence Foster Jenkins,6.7,1352
5257,136403,10.587,Populaire,6.7,499
5258,35052,9.976,Cracks,6.7,337
5259,16395,9.714,Inferno,6.7,515
5260,11443,9.755,Dead Presidents,6.7,244
5261,10133,6.835,Cypher,6.7,481
5262,1887,22.474,Marie Antoinette,6.7,2393
5263,589524,6.134,The Champion,6.7,357
5264,575776,17.959,Saint Maud,6.7,550
5265,25095,14.286,Wuthering Heights,6.7,236
5266,11340,9.683,Banana Joe,6.7,409
5267,10264,10.842,Hamlet,6.7,361
5268,653744,14.173,Sergio,6.7,291
5269,541660,8.953,Loro,6.7,243
5270,458576,68.665,Monster Hunter,6.7,2892
5271,363992,12.383,The Wizard of Lies,6.7,488
5272,321751,7.962,A Perfect Day,6.7,565
5273,24016,7.687,The Sheltering Sky,6.7,222
5274,7453,18.634,The Hitchhiker's Guide to the Galaxy,6.7,3481
5275,732670,17.659,LEGO Star Wars Holiday Special,6.6,274
5276,514847,26.12,The Hunt,6.7,2702
5277,241855,6.251,Spring,6.7,605
5278,68818,9.748,Blackthorn,6.7,218
5279,21385,21.208,"Mickey, Donald, Goofy: The Three Musketeers",6.7,790
5280,12599,30.223,Pokémon the Movie 2000,6.7,741
5281,11601,11.158,Stir of Echoes,6.7,1045
5282,11548,14.705,*batteries not included,6.7,599
5283,1957,17.788,Enough,6.7,992
5284,611395,12.183,Double World,6.7,200
5285,454619,17.596,Overboard,6.7,1250
5286,14197,10.152,My Sassy Girl,6.7,323
5287,11422,24.139,Midway,6.7,244
5288,547565,16.482,The Night House,6.7,872
5289,448119,28.279,Dolittle,6.7,3267
5290,417812,10.877,Wildlife,6.7,614
5291,86825,12.53,Stoker,6.7,2024
5292,11566,11.253,Dave,6.7,644
5293,10201,33.411,Yes Man,6.7,6161
5294,9336,27.841,Police Academy,6.7,2312
5295,2976,16.412,Hairspray,6.7,2304
5296,1487,25.317,Hellboy,6.7,6219
5297,401513,13.568,Attraction,6.7,697
5298,256274,23.214,"As Above, So Below",6.7,2983
5299,238636,38.864,The Purge: Anarchy,6.7,5912
5300,615952,23.299,Armageddon Time,6.6,252
5301,405177,14.594,"Where'd You Go, Bernadette",6.7,563
5302,87492,13.626,Foxcatcher,6.7,2074
5303,38718,10.012,Reversal of Fortune,6.7,238
5304,8270,10.724,The Lookout,6.7,538
5305,7859,10.27,Half Nelson,6.7,756
5306,1635,21.979,The Island,6.7,4848
5307,452773,23.196,Tad the Lost Explorer and the Secret of King Midas,6.7,347
5308,246860,10.628,Clouds of Sils Maria,6.7,674
5309,50544,36.26,Friends with Benefits,6.7,7248
5310,37645,25.852,22 Bullets,6.7,1078
5311,28609,40.381,Dragon Ball Z: Dead Zone,6.7,463
5312,13667,10.743,Better Off Dead...,6.7,419
5313,11583,12.067,The First Great Train Robbery,6.7,293
5314,287,11.621,Bull Durham,6.7,487
5315,585216,35.36,Escape Room: Tournament of Champions,6.7,1533
5316,474331,6.954,Keep an Eye Out,6.7,527
5317,412656,22.826,Chaos Walking,6.7,2011
5318,329996,20.384,Dumbo,6.7,3992
5319,24767,10.399,Iron Will,6.7,233
5320,11372,13.37,The Eagle Has Landed,6.7,264
5321,9297,27.488,Monster House,6.7,3506
5322,5001,10.483,Before Night Falls,6.7,238
5323,245,11.379,About a Boy,6.7,1988
5324,489430,12.83,Terrified,6.7,440
5325,245916,11.997,Kill the Messenger,6.7,760
5326,41610,6.987,Fracchia The Human Beast,6.7,287
5327,10010,31.555,Brother Bear 2,6.7,1323
5328,3595,15.411,Ransom,6.7,1609
5329,1911,21.693,The 13th Warrior,6.7,1589
5330,617502,41.304,Jolt,6.7,1068
5331,438145,7.38,Black '47,6.7,255
5332,244539,9.183,Infinitely Polar Bear,6.7,337
5333,11184,13.183,Kinsey,6.7,395
5334,645710,23.903,The Voyeurs,6.7,637
5335,620881,7.757,The Perfect Secret,6.7,213
5336,236399,11.884,Flowers in the Attic,6.7,324
5337,41211,12.676,Heartbreaker,6.7,1220
5338,565,23.415,The Ring,6.7,5507
5339,429473,63.809,Lou,6.6,519
5340,367999,4.463,The Last Will Be the Last,6.6,231
5341,64328,20.277,The Muppets,6.6,1385
5342,52744,10.616,Falling in Love,6.6,303
5343,555850,7.61,The Holiday Calendar,6.6,966
5344,412519,12.911,Honey 3: Dare to Dance,6.6,203
5345,78698,12.485,Big Miracle,6.6,431
5346,52264,7.188,A Cat in Paris,6.6,209
5347,20156,15.547,Exotica,6.6,244
5348,9410,11.103,Great Expectations,6.6,519
5349,9357,13.883,One Hour Photo,6.6,1479
5350,2924,14.126,Backdraft,6.6,1208
5351,1624,25.116,Liar Liar,6.6,4972
5352,727293,14.059,The Tender Bar,6.6,425
5353,433252,8.986,Our Souls at Night,6.6,395
5354,166426,53.456,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,10887
5355,11654,8.741,The Hunger,6.6,456
5356,8827,7.235,99 francs,6.6,653
5357,6522,19.636,Life,6.6,666
5358,2330,18.134,Taxi,6.6,2139
5359,586461,10.585,Swallow,6.6,588
5360,420426,16.017,Bleach,6.6,489
5361,347626,45.381,He's All That,6.6,1173
5362,10999,23.345,Commando,6.6,2414
5363,10719,22.509,Elf,6.6,3511
5364,4437,17.926,2010,6.6,802
5365,513576,12.818,Always Be My Maybe,6.6,1215
5366,12184,14.996,The Other Boleyn Girl,6.6,1819
5367,11283,32.836,Nanny McPhee,6.6,2722
5368,5206,7.408,The Boss of It All,6.6,236
5369,5126,8.51,Martian Child,6.6,257
5370,752623,109.288,The Lost City,6.6,2729
5371,325789,14.545,The Infiltrator,6.6,1503
5372,171540,6.556,Big Bad Wolves,6.6,325
5373,56589,5.737,The Seventh Company Outdoors,6.6,227
5374,38410,13.408,The Poughkeepsie Tapes,6.6,475
5375,11211,1.608,Bring It On: All or Nothing,6.6,705
5376,10176,9.131,The Quiet Earth,6.6,466
5377,66,14.109,Absolute Power,6.6,912
5378,172803,15.899,Hours,6.6,687
5379,157386,19.7,The Spectacular Now,6.6,2644
5380,42172,11.867,Hardcore,6.6,206
5381,12520,9.036,The Last Supper,6.6,223
5382,660,24.247,Thunderball,6.6,1991
5383,601666,19.617,I Care a Lot,6.6,2310
5384,434775,6.667,The Third Murder,6.6,210
5385,325173,11.633,Close Range,6.6,272
5386,201085,16.884,Crimson Peak,6.6,4556
5387,162215,10.014,How I Live Now,6.6,788
5388,59387,11.556,The Powerpuff Girls Movie,6.6,253
5389,25389,8.29,Matinee,6.6,235
5390,19458,18.728,Princess Protection Program,6.6,1584
5391,13672,10.098,JCVD,6.6,431
5392,448095,11.501,I Still See You,6.6,538
5393,440021,16.795,Happy Death Day,6.6,5582
5394,56551,4.088,Maledetto il giorno che t'ho incontrato,6.6,209
5395,6415,14.045,Three Kings,6.6,1799
5396,1992,18.456,Planet Terror,6.6,3066
5397,339095,11.339,The Last Days of American Crime,6.6,769
5398,83686,10.726,The Words,6.6,1026
5399,9283,10.051,Beautiful Girls,6.6,309
5400,6072,10.409,One Eight Seven,6.6,495
5401,360638,8.104,The Student and Mister Henri,6.6,342
5402,7555,39.508,Rambo,6.6,3409
5403,413658,14.553,The Warriors Gate,6.6,309
5404,644495,28.184,House of Gucci,6.6,2598
5405,454467,10.946,Noelle,6.6,537
5406,451925,12.4,Time Freak,6.6,407
5407,232679,9.941,When the Game Stands Tall,6.6,304
5408,50837,13.394,Martha Marcy May Marlene,6.6,654
5409,39538,20.709,Contagion,6.6,5514
5410,38368,10.231,Uncle Boonmee Who Can Recall His Past Lives,6.6,311
5411,9442,10.281,Dead Men Don't Wear Plaid,6.6,318
5412,574321,9,Only the Animals,6.6,209
5413,330764,6.745,The Brand New Testament,6.6,1457
5414,290512,22.943,The Mountain Between Us,6.6,2143
5415,18415,9.249,Gummo,6.6,540
5416,13105,9.524,Mr. Mom,6.6,254
5417,11135,5.535,The Rescuers Down Under,6.6,1104
5418,10668,8.516,Suicide Kings,6.6,238
5419,484247,14.083,A Simple Favor,6.6,3777
5420,81250,11.036,Geek Charming,6.6,701
5421,10393,18.948,The Replacements,6.6,815
5422,9685,10.018,Igby Goes Down,6.6,246
5423,68727,14.693,Trance,6.6,1983
5424,8349,10.985,The Red Baron,6.6,220
5425,483104,10.045,A Christmas Prince,6.6,1354
5426,332210,24.589,Storks,6.6,2092
5427,70954,11.598,The Hunter,6.6,569
5428,32042,8.834,Night Moves,6.6,235
5429,15742,9.138,Taxidermia,6.6,261
5430,7457,13.41,Alpha Dog,6.6,1215
5431,852046,92.656,Athena,6.6,546
5432,739405,127.39,Operation Fortune: Ruse de Guerre,6.6,680
5433,546630,7.648,100 Things,6.6,251
5434,245775,6.383,Yves Saint Laurent,6.6,809
5435,166076,11.713,Superman: Unbound,6.6,344
5436,10388,7.796,The Limey,6.6,348
5437,4944,13.861,Burn After Reading,6.6,4119
